text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
@lahcenazgar @Siiimohamed7 وا دابا oui دابا فهمتك، الله ينورك و يقويك على جميع الاعداء,positive,negative,negative,negative,negative,negative,negative,negative,negative
فضيحة. ها كيفاش رشيد شاو شكر لفرانسيس وسب لمغاربة فمراكش: كون ما كانوش لفرنساويين ما ديروش هاد... https://t.co/ur6ODllz7g,negative,negative,negative,negative,positive,positive,negative,negative,negative
أعتقد ان أكبر عملية اغتصاب فالمجتمع ديالنا هي الختانة. خاصنا نهضرو فهاد الموضوع دينياً و طبياً. حتا نحبسو من هاد ال… https://t.co/9tnjuzVhf5,negative,negative,negative,negative,negative,negative,negative,negative,negative
@nawfal ما عندو علاش يحشم...,negative,negative,negative,negative,negative,negative,positive,negative,negative
الفلسطيزييين أصلا ما باغيينش الحل ل القضية الفاشلة ديالهم. واخا تخرج اسرائيل من المنطقة غا يبقاو دايرين المشاكل ل ا… https://t.co/6wfJxcCEJF,negative,negative,negative,negative,negative,negative,negative,negative,negative
يلا اعرفتو علاش تحما­قو.. تاوناتية تحتجز 3 من بناتها داخل كُو­خْ لأزيد من 35 سنة والقضية في طريقها للق­ضاء https://t.co/z0WeebnzKe,negative,negative,negative,negative,negative,negative,negative,negative,negative
يلاه اختاروا السبب/العُذر علاش خسرنا,negative,negative,negative,negative,positive,negative,negative,negative,negative
@hassanalishaq73 علاش تكدب يا حمار قال مصادر قال,negative,negative,negative,negative,negative,negative,negative,negative,negative
الملك كلاشا @Elotmanisaad بالفن,negative,negative,negative,negative,negative,negative,negative,negative,negative
#المغرب_ناميبيا متنساوش جنوب افريقيا العقدة ديالنا ومتسناوش هه حتى يجي لعاب من عندهم يماركي لينا البيت  خط الوسط كا… https://t.co/g0z3g1lVG7,negative,negative,negative,positive,negative,positive,negative,negative,negative
"@sbhdzb  فهموني علاش هما مخاصمين ,لا انا ما لاحظت",negative,negative,negative,negative,negative,negative,negative,negative,negative
هادشي گاع لي كايديرو فيه الأساتذة تاع التعليم العالي و كيفاش كايقتلو فالطلبة غايخلي المغرب واقف فالكرة الأرضية... https://t.co/ztWCEpf8Vi,negative,negative,negative,negative,negative,negative,negative,negative,negative
@holdneman3000 @hasnaa4000 @mohcasa داكشي علاش حشمت نجاوبو بالطريقة التي يستحق داكشي علاش قلت غير نضحك وصافي,negative,negative,negative,negative,positive,negative,negative,positive,positive
هادشي علاش ميسي احسن ماكاين الارجنتين كلها كتعيرو هو كجاوب شعب على قدو ديما فاحسن ماتش ببيت بزاااااااف https://t.co/9ptQ5sLgB5,positive,negative,negative,negative,negative,negative,negative,negative,negative
ذات مومنت ملي كنت في سعيدية بشورطي و قرر الواليد زيارة فجائية للناظور و ريافة شوية مايضربوني بالحجر كيفاش نفهمهم بل… https://t.co/o8aWWlAJRA,negative,negative,negative,negative,negative,negative,positive,negative,negative
زعزعة العقيدة ديال مدافع محمد حفيظ,negative,negative,negative,negative,positive,negative,negative,negative,negative
@AnwarGargash ودبي وينها من كل هده الموشرات والله انت يا خرخاش ما عندك الوجه علاش تحشم,negative,negative,negative,negative,negative,negative,negative,negative,negative
#بنكيران مغاديش نتوحشوك  السؤال شكون البديل؟,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ToToPoStOoO وعﻻش أنا فايق على الصباح تانكول ليك وجد راسك، كتبانيا في خطر @zicoelmouddene,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Mugen0Tsukuyomi @Ami12naAmina هاد شي علاش بغيت نهاجر ل كندا ديوني ليها ها لعار,negative,negative,negative,negative,negative,negative,negative,negative,negative
محاولة ديال تجميع لوائح المعتقلين السياسين ومعتقلي الحراك الاجتماعي بالمغرب، مشكورين الواقفين ورائها، ولكن وجب على... http://t.co/bfGg9g4vCQ,positive,negative,negative,negative,negative,negative,negative,negative,negative
موقع رائع صراحة .. إذا كانو عندك بزاف ديال الأشغال اليومية الروتينية وكاتدوخ وسطها وماكتعرفش باش تبدى وكاتصدق... http://t.co/QYT9U4i85o,positive,negative,negative,negative,negative,negative,negative,negative,negative
تفو علاش فكرتونا في 3 في شعباًن هههههههه :'(,negative,negative,negative,negative,positive,negative,negative,negative,positive
@fatifleure117 @YAF8P1yvZ0qLZry ههههههههه شكون لي داها فشي تصويت ولكن بلاتي نساليو مع شي كلبات وغتفرجو,negative,negative,negative,negative,positive,negative,negative,negative,negative
معرفتش علاش الرياليين خايفين من الأتليتيكو حتال هاد الدرجة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@jolibella64 راه المنتخب ديالنا ضعيف داكشي علاش كل المنتخبات اللي كيلعبو معانا كيبانوا اقوياء,negative,negative,negative,negative,negative,negative,negative,negative,negative
گاع ليام بحال بحال ليلة القدر سبيسيال هي لي تكاسي الروتين ليلة سبعة و عشرين,positive,negative,negative,negative,negative,negative,negative,negative,negative
ملي عارفين المغربي مكيتزوجش بصاحبتو علاش كتصاحبو معاه وكاتجيو تشكاو علينا,negative,negative,negative,positive,positive,positive,negative,negative,negative
هااا علاش كرهت الكورة ... مولا وليدات تعصب و غدا خدام و صحابوا برصاويين غادي يشدوا فيه غادي يذغذغ شي واحد غادي يتگو… https://t.co/TVLZqyJKMn,negative,negative,negative,negative,negative,negative,negative,negative,negative
@K7al_L3afta غلطتي أصديقي دابا علاش تتقلب و الله منعقل على شي قرد هنايا,negative,negative,negative,negative,positive,negative,positive,negative,negative
@didisoussou @bochirh البيضة شكون كذب عليك و قالك مثقفة ، سيري يالجاهلة الهايشة ديها في الجهة لي ضاراك وشدي طابور الحليب و تكمدي فهاذ البرد,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Siiimohamed7 في نهاية كل سطر اقول هاهو غيقول الرجوع لله، ولا بغى يحشم ما سولتكش شكون هذا,negative,negative,negative,negative,negative,negative,negative,negative,negative
@AKRAMNAARTICLES معلش نديرو اللي علينا حنا اللي دمنا غلى من اليورانيوم واللي يقدر يساوي حياة إنسان,positive,negative,negative,negative,positive,negative,negative,positive,positive
هاك البطولة ابو دريقة انت والحيونات ديالك https://t.co/bDweClu4Xg,negative,negative,negative,negative,positive,negative,negative,positive,negative
@hespress نتضامنو علاش لا نديرو حملة وطنية و نعاونوووووهم هذا واجب وطني,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Soulaimaniya شكون هاد التيتزة ازينب,positive,negative,negative,negative,negative,negative,negative,negative,negative
أنت الحب ديالي وعزيز عليا.  بيني وبينك فتحتي لك قلبي وقلت اللي بيا خايفة تعود مانلقاك يللي قلبي راح معاك. كيفاش نري… https://t.co/AREJ6WeuMC,positive,negative,negative,negative,negative,negative,negative,negative,negative
"بنادم مني كيتعصب كيقول الصراحة :) تحية للناس لي سمّعونا الهدرة ودارو السبّة ""بلحظة الغضب"" [100003172928988:0]@",negative,negative,negative,negative,negative,negative,negative,negative,negative
"ڤاين كوميدي : ""أخيب موقف يقدر يوقع ليك فالخدمة ديالك"" https://t.co/gF6WiVfxp4",negative,negative,negative,negative,negative,negative,negative,negative,negative
@MOROCCOElkingg @mounir_tobi طريقة غير حضارية في الرد ! كل واحد عنده عقل كيميز به وشاف الفيديو غادي يعرفه صحيح بغض… https://t.co/rajwDlTRcy,negative,negative,negative,negative,negative,negative,negative,negative,negative
#minaatta كنسطاا عليك ولاتخاف حبظلم بخير كنحمققو عليك فلمغرب ركز في الهدف ديالك وبس انت بالفاينل يالبوكوس صوتك واعر بالزاف سلام لبيسو وغنولي,positive,negative,negative,negative,negative,negative,negative,negative,negative
شفت هاد الفيديو كرهت المجتمع ديالنا  و  مبقاتش الرحمة فقلوب الناس,negative,negative,negative,negative,negative,negative,negative,negative,negative
@WonderBlaBla علاش مالي والله انا غير درويشة,positive,negative,negative,negative,negative,negative,negative,negative,negative
شنو كتنتضرو من ناس  ما عندا ما يدار حنا مشغولين لييسب خليوه حنا ممسلييش ليه ماشي  خايفين منو سلينا باين شكون خدام شكون مشومر #IbtissamTiskat,negative,negative,negative,negative,negative,negative,negative,negative,negative
البوليس طارو على طبيب ديال الحيوانات فتازة وها علاش https://t.co/zOh96byKwO,negative,negative,negative,negative,negative,negative,negative,negative,negative
وديما راجا,positive,negative,negative,negative,negative,negative,positive,negative,negative
@LigouniAli معركة الأصنام كانت هي الحاسمة،  وانتصر فيها العرب على الامازيغ ومن ديك الساعة ونتوما المصمودين وغيركم خاضعين لينا,negative,negative,negative,negative,negative,negative,negative,negative,negative
فهمتو دبا علاش قالت ليكم العاهرة بلي انتوما حشرات ههه,negative,negative,negative,negative,positive,negative,negative,positive,positive
@skeptikoman كانت كتعجبني في التسعينات في الصيف ... دراري دياولها قويفزين او مرحابين,positive,negative,negative,negative,positive,negative,negative,positive,negative
@hmad81463346 دراري اغلبية  حاقدين   تعيرو اي وحدة   وتحكمو على اي وحدة   وخا هو ماعرفهاش مزيان   وبنت لجات  دوي على راسها كلشي تدور ليها,negative,negative,negative,negative,positive,negative,negative,negative,negative
الأرصاد الجوية تُحذر عبر “كود”: ردُّو بالكوم راه الحرارة غا تشعل مزيان و توصل لـ45 درجة فهاد المناطق وها فوقاش... https://t.co/eXz2dKfO59,negative,negative,negative,negative,positive,negative,negative,negative,negative
@sarael55 اه و الله هاكا تيديرو و اكثر الظلمة لي ما فقلبهم رحمة ... ما شفتييش نتي لي بين ولادها و متخيرة شكون لي تب… https://t.co/9h5VHlxmXn,negative,positive,positive,negative,negative,negative,positive,negative,negative
علاش كولشي كيتشكا من الكارديانات ديال الطونوبيل ... كتلقاه عندو range rover و كيتشكا و يغوت و كيسلت للكارديان و فنف… https://t.co/NGuDSoEJqO,negative,negative,negative,negative,negative,negative,negative,negative,negative
راه فاش كدخل للتيران تلعب ونتا مخلوع راه عمرك اضفروا..... لعابة درجاء داخلين مخلوعين ومعارفينش كاع علاش لاعبين....… https://t.co/gGkpArzzT3,negative,negative,negative,negative,positive,negative,negative,negative,negative
@selma1753456 @farissaahlam1 اما لي حلبتوه نتوما ماشي مستعرف بيكم و جامي حلبكم قوليلي دوك شكون هو المدلول و الحلاب,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يرحمه #محسن_فكري معارفاش علاش و الاساب لخلاتو يموت بهاد الطريقة الله بوحدو لعارف و هو لغدي ياخد حق المظلوم https://t.co/6l8zHNBSng,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ybouabidi @latifa66622 الحمد لله دابا على نعمة GPS,positive,negative,negative,positive,positive,positive,negative,negative,negative
@Le_Physicien شناهية؟؟ دابا نجي نوريك @MokaJava_ انت 5/5 متحتاجيش,negative,negative,negative,negative,negative,negative,negative,negative,negative
دابا منين صفاء حبيركو ماعندهاش مشكل راجلها يخونها، وانت يا لمخننة علاش تقلقي؟!!  #Twittoma   #Maroc  @SHbirkou,negative,negative,negative,negative,positive,negative,negative,negative,negative
الان بعد الرجوع للمنظمة الافريقية كيفاش غادي نتعاملوا مع البوليسياريو اللي راسنا براسهم فيها و شكون راضٍ بهاد الوضع,negative,negative,negative,negative,negative,negative,negative,negative,negative
ترشيد الطاقة ههههه قاليك استهلك بلا ما تهلك وشكون للي خلاك قول اتهلاك بلا متستهلك هي العبارة الاصح في بلادنا ...... https://t.co/yWsS2bNuVM,negative,negative,negative,negative,negative,negative,negative,negative,negative
@souhilabintarab بالتوفيق لكبيدة ديالنا حبيت برك نقلك يا ريت تحطيلنا صورة باللباس المغربي لاننا لم نراك به في الاكاديمية الكنترول,positive,negative,negative,negative,negative,negative,negative,negative,negative
مثيييييير https://t.co/wvPrZHDElO,positive,negative,negative,negative,negative,negative,negative,negative,negative
@IllaInna شكون كنوزة عمري,positive,negative,negative,negative,negative,negative,negative,negative,negative
@sara9102 يخليك ليلي شفت تعليق ديالك عجبني بزاف &lt;3,positive,negative,negative,negative,negative,negative,negative,negative,negative
تقدر #منيب ترتاح دابا. الممول الرئيسي مات,negative,negative,negative,negative,negative,negative,negative,negative,negative
@AlWaziir داكشي علاش تنقول أن الأحزاب حيط قصير.... عموما انتهازيين. الشجاعة تقتضي إما الإشارة لأصل الداء أو الصمت @attachepresse71,negative,positive,positive,negative,negative,negative,negative,negative,negative
@mustapha_khalfi مرة تقولون سنقلص نفقات المقاصة و نستثمرها في ما ينفع المواطن نضتو دابا رفعتو النفقات آش هاد البهلوانية,negative,negative,negative,negative,positive,negative,negative,negative,negative
@tballamt ايييه فاش كان الراي عندو قيمة، دابا مابقى غير الواي واي,negative,negative,negative,negative,negative,negative,negative,negative,negative
@yosomaka7 @blafrancia هههههه شرف كبير هذا يشهد علي استاذ ياسر  غي جات مع الفكرة ديال غياب وسائل التواصل فتلك الازم… https://t.co/yHqmC4tocd,positive,positive,positive,positive,positive,positive,positive,negative,negative
دراري موحال غادي نبقى نجي ديك لاصال دو ميرد,negative,negative,negative,negative,positive,negative,positive,negative,negative
خاصنا نفتخروا كانصدروا المنتوج الكروي ديالنا,positive,positive,positive,negative,positive,negative,negative,positive,positive
@fatinazohra @rachidtv  هي وقلا كتفرج فوفاء الكلاني وبغات تقلدها فلإستفزازمسكينة بقات فيا هي كتهدر بحال شي وحدة جالسة فلحمام بغات تقلد سيدها,negative,negative,negative,negative,negative,negative,negative,negative,negative
@linabkl2 @Gulia_Salim ما عرفتش علاش سكينة دلات راسها للعاهرة حناان تفوو مالها مادير نفس هي مامعتابراها #Staracarabia,negative,positive,positive,positive,positive,positive,positive,positive,positive
هادا كان جواب ديال واحد الدري سولتو على التصاحيب .. و الاخت  @Lin_sociableuh حيت كانت جابدة هاد الموضوع يسحاب ليها كاندق عليها 1,negative,negative,negative,negative,negative,negative,negative,negative,negative
تفكرت واحد النهار عرفت فيه واحد الحقيقة مرة، أو ندمت علاش سوقت كتر من القياس.,negative,negative,negative,positive,negative,positive,negative,negative,negative
بلادي يا بلادي نخاف مانخاف نخاف دياب الليل تبرز نيابها وتنهش أحلامنا ونمشيو فزحام الرجلين العاشقة للدم تبيع... http://t.co/2AL4Fx15a8,negative,negative,negative,negative,negative,negative,negative,negative,negative
@rose_bladi @SAIID2018 ربي ياخد الحق .. ما عندها ما دير مسكينة  .. هما ما حدهم فالدنيا راه ما خرجو من عقايبها .. دا… https://t.co/DrbsjWnHZI,negative,positive,positive,positive,negative,positive,positive,negative,negative
@the_mustached بقا فيا حال بزاف علاش ملي شفت فيديو !  حنا باغين هربو كاملين لي خدام لي شومور لي قاري لي ماقاري لي م… https://t.co/bvCYj0TOKW,negative,negative,negative,negative,negative,negative,negative,negative,negative
کنعرفو الرخاص بالحق کنختارو الغالین .. #تبا_لکم یا عاهرات المال و المظاهر ( أأکد عاهرات ) .  فالنساء أجمل .. !,negative,negative,negative,negative,negative,negative,negative,negative,negative
باقي بنادم كقول لولدو كمل الماكلة ديالك باش تكبر و تولي صحيح.,negative,negative,negative,positive,negative,positive,negative,negative,negative
@abdelfadili نعل الشيطان راك عارفهم عﻻش دايرين هاد المسرحية,negative,negative,negative,negative,negative,negative,negative,negative,negative
و دابا هاد الياس العماري غاتعاود تيق فيه...الكذاب لاخر...مطيح الباطل على بيل غيتس و لكن تا هو دارها ليه قد الصنطيحة ديالو,negative,positive,positive,negative,positive,negative,positive,positive,positive
@ChefGov_ma باغي غير نعرف وقتاش تكون رجال و تنزع داك القناع لي دير سي العتماني,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Mou_na44 القرعة من الواضح أنها متحكم فيها و لا جينا نشوفو راه أنديتنا مستافدين من هاد تحكم فمضمونين 2 فراقي دايزين… https://t.co/DgngSIMQdx,negative,negative,negative,negative,negative,negative,negative,negative,negative
تضررت كثيرا من هذه الدولة. من آذاني هم أشخاص ذوي سلطة أو نسق سياسي… https://t.co/A0V05VNYgy,negative,negative,negative,negative,negative,negative,negative,negative,negative
فضيحة خايبة فمراكش. اللعابة ديال المنتخب كبار وصغار قالبينها شيشة وهادشي كيبين علاش دار انقلاب على الزاكي (فيديو) https://t.co/H4BF5G5Plk,negative,negative,negative,negative,negative,negative,negative,negative,negative
عاجل. ها اللي خفنا منو وهاد الشي ماشي مزيان كيفاش تحيدو رونالدو اللي ربح ودخلو لاعب اخر. بلاغ الديوان الملكي:... https://t.co/D4ZOYjgdWv,negative,negative,negative,negative,negative,negative,negative,negative,negative
@aimadnet هههه انا كنت تانتلف علاش مصيفطيني,negative,negative,negative,negative,negative,negative,negative,negative,negative
شوفو كيفاش الفنان الصويري تيشطح الراقصة الشاذ نور بـــ 'البندير' وفي التلفزة يبقى يدير لينا في المماويل الدينية... https://t.co/ndaC9Uw0lK,negative,positive,positive,positive,positive,positive,positive,positive,positive
علاش تطرحو اسئلة بعيدة عليكم   ماغتنفعك بوالو لعرفتي جواب,negative,negative,negative,negative,positive,negative,negative,negative,negative
شكون كذب عليكم وقاليكم المشاش مكيكونوش نهارالعيد ؟,negative,negative,negative,positive,negative,positive,negative,negative,negative
شكون بحالي اللي اول مرة من يامات الماتشات ديال المنتخب فرحان حيت مغربي,positive,negative,negative,negative,negative,negative,negative,negative,negative
لي جالس حداك دابا هو اكتر  إنسان كيبغيك ❤ قولينا شكون كالس حداك,positive,negative,negative,negative,positive,negative,negative,negative,negative
#StaracArabiaالله على كنزة فين عمرها لبسات مزيان ديمة ديرة خربيقة زربيقة فراسها ولات كتقلد ليا فكلشي لواحد هو لتكون عند شخصية ديال,negative,negative,negative,negative,positive,negative,negative,positive,positive
@bbaysan_ نتوما بلا فتن نون كلامها كلام شخص واعي ومحترم شو حابينها تقول بعد ما هاجمو سوها على صورة ايهاب زوجها وحنا ما علابالناش,positive,negative,negative,negative,negative,negative,negative,negative,negative
ماقادينش ليهوم علاش كتولدوهوم. إعتقال بولونية دارت إعلان كتبيع فيه ولدها ب480 أورو - كود: جريدة إلكترونية مغربية... https://t.co/3Ap941TwW7,negative,negative,negative,negative,negative,negative,negative,negative,negative
علاش لما نلقو حد تغير للأحسن نقعدو نفكرو فيه بالماضي متعه  !؟  علاش الاحباط! ؟ بدل مانشجعوه,negative,negative,negative,negative,positive,negative,negative,negative,negative
شي حوايج كنشوف وكنحضر ليهم ولله مكاين لي كيخرج على البنات قد لبنات صحباتهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
هـا علاش المغاربة خاصهم فراقي ديال الموسيقى فحال Hoba Hoba Spirit ㅤㅤ مقال رائع من فريق Welovebuzz - عربية (y) https://t.co/R0sPrz5teH,positive,negative,negative,negative,negative,negative,negative,negative,negative
@Elamrani2968 علاش يا اخي اخنا عرب لسنا مرغومين باش نتكلمو لغة ليست مهمة واللهجة الامازيغية لا نفهمها ومن الصعب لها… https://t.co/NxG6zznxsh,negative,negative,negative,negative,negative,negative,negative,negative,negative
@feryate  راهم عارفين شكون باغيين يعصيوا,negative,negative,negative,negative,positive,negative,negative,positive,positive
@_btis @DodiZaydi مرا و نص هديه تقارن مع قبيله نتاع السواعدا,positive,negative,negative,negative,positive,negative,negative,positive,positive
"لقجع: ""الكورة هي التي تتأتر بالشغب ""  ناس ولادهم ماتوا و مشاو لبهم و كيقول لينا كورة  و الكورة مشات ملي جيتي نتا و رباعتك",negative,negative,negative,negative,positive,positive,positive,negative,negative
عرفتي شناهية تمشلي ليك الخدمة ديال عام,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Zotob_ @scraboutcha فين هو لكدوب دابا فين بان لك !؟ :/,negative,positive,positive,positive,positive,positive,negative,negative,negative
دول امريكا الجنوبية : ترامب كيحتقر الدول الامريكية الجنوبية، خاصة الميكسيك و كوبا و البرازيل.. و كيقول ان مواطني ها… https://t.co/SIZCtODLaB,negative,positive,positive,negative,positive,negative,positive,positive,positive
بيرلسكوني صاحب المغربية روبي هزوه للمستشفى بشكل مفاجئ وها علاش https://t.co/HTdglM31qE,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Sam9ata3 ايه ايه هادي بداية القضية، شفتو دابا مكلبن وحادر راسو، غيزات ليه يمكن,negative,negative,negative,positive,positive,positive,negative,negative,negative
@madamebek مشفتيش نهار سبتهم ماخلات فيهم غير لي نسابت هي تتلون حسب الظروف دابا حمل وديع على ود السابقة,negative,negative,negative,negative,negative,negative,negative,negative,negative
@zatoichihanafi داكشي اللي بغات الدولة، تهز يديها على التعليم و المواطن يدبر راسو، مول الشكارة ولا تعاونية  ما سوقهاش.,negative,negative,negative,negative,positive,negative,negative,negative,negative
احسن حاجة ممكن ديرها دابا هيا تجي لمقاطعة,positive,negative,negative,negative,positive,negative,negative,negative,negative
@H_Oubenamar @MuNouha حججك كلها كاينة! و نفهمها! لكن ضد. ضد كل خوصصة.  الخوصصة سوسة. تقريبا ما خلات فينا والو. فرنس… https://t.co/nPnhTplrhY,negative,negative,negative,negative,negative,negative,negative,negative,negative
@flora_miime اللوجيك واخا يصرفقك مغاديش تعرفيه حيت نتوما بكل بساطة مخدرين بالكلاخ، كتقدسو بلاد اللي مكتحترمش مواطني… https://t.co/wwm39Shp4Y,negative,negative,negative,negative,negative,negative,negative,negative,negative
@goudma و يحرق تا راسو شكون داخل فيه,negative,negative,negative,negative,negative,negative,negative,negative,negative
@mohcasa @ZakBahaji شكون هادو الحاج، رجعتي كتنزل الباطل على الناس؟ راه حرام هادشي,negative,negative,negative,negative,positive,negative,negative,negative,negative
"علاش ما مولفينش #الصراحة ؟ علاش مانقدروش نقولو لشي شخص ""سمح ليا انا غير مهتم و ارفض لقاءك""، بدل خلق قصص بحال ""خرج ليا بلان"", ""دابا نعيط ليك""",negative,negative,negative,positive,negative,positive,negative,negative,negative
@babaksahbi كانو جاو للعمارة عطاونا 4 مليون فالشهر لكراء 20 متر فالسطح و السكان رفضوا قالك ماشي صحي بلابلا دابا حطوه لينا فالوجه و 0 درهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
@Raid_Exact علاش للي ميكونوش بجوج مزيانين و سالا لفيلم،و اصلا الله عز وجل كيف ما وصانا على العبادة وصانا على العلم… https://t.co/HPWkHNE01M,positive,negative,negative,negative,positive,negative,negative,negative,negative
@nacnajiba ههههههه شكون بحالك,positive,negative,negative,negative,negative,negative,negative,negative,negative
@monamnmn76 ياو هذا تاع مدير موازين راهو مرشح سهيلة ليه,negative,negative,negative,negative,negative,negative,negative,negative,negative
العصااااااااااب كحل الراس واعر لا سديتي عليه و ملقا منين يدوز ليك يدير ليك 100 بلان أبلان  S.M,negative,negative,negative,negative,negative,negative,negative,negative,negative
@TheSweetology تهنئة ديالك تترد العيد عيدين,positive,negative,negative,negative,negative,negative,negative,negative,negative
@chibhmotakaf و قديم ا صاحبي كاتغنى على الاطلال هههه داك شي علاش غادي نبقاو في درك أسفل من التاريخ,negative,negative,negative,negative,negative,negative,negative,negative,negative
هل تعلم  ان نسبة %99:99 من المغربي يشعر بالملل الان,negative,negative,negative,negative,negative,negative,negative,negative,negative
برافو.. رجل يرتدي تنورة تضامنا مع زوجته المصابة بالسرطان - كيفاش مشاهير http://t.co/5mtkOkeui8,positive,negative,negative,negative,negative,negative,negative,negative,negative
@AkaHige2001 حاس بيك ..خصوصا انت المونتاج ديالك كتير او صعيب ..الله يوفق,positive,negative,negative,negative,negative,negative,negative,negative,negative
توما هاد سفيان البحري شكون. كيفاش وصلات بيكم الوقاحة تكبرو بهاد النكرة ويبدا يعطي الجوائز: شوفو الصدمة المغربية... https://t.co/cuK7zgFQyQ,negative,negative,negative,negative,positive,negative,negative,negative,positive
نقدروا نقبلوا كلشي من الأصدقاء ديالنا لي عزاز علينا فالفايسبوك وذلك في إطار تقرقيب الناب، ولهذا حقك صديقي دير سيلفي… https://t.co/Xw1tOahqFV,positive,positive,positive,negative,positive,negative,positive,negative,negative
"لي جا يقول القوات المسلحة سلخو وتعداو على الناس فالحسيمة يقوليا علاش هادوك الناس كانو يضربو بالحجر ملي هي مظاهرة ""سلمية"" هماج هذا ماشي #حراك",negative,negative,negative,negative,negative,negative,positive,negative,negative
@youssefhamdaouy شنو العلاقة,negative,negative,negative,negative,positive,negative,negative,positive,positive
@Star_Tiskat @JoonHanji مغاربة قلال شوفي دابا حالفين عليهم على المطار و الله مقادين يمشيو البنات خافو يصوروهم يشوهوهو مساكن اش هد شي وصلات,negative,negative,negative,negative,positive,negative,negative,negative,negative
كايقتلووني شي عولاما عدنا فباج فباج وقت ما تلوح شي حاجة يبانو بالكومنت المعهوود : ناس وصلووو لنظرية *** ونتوما... http://t.co/vwxtnFdF8i,negative,positive,positive,negative,positive,negative,positive,positive,positive
@NaZz_mag علاش قلتلي عليه ؟!! خشيت لقيت هذا اول واحد ارخص من اللي شريته و مواصفاته أقوا قريب الضعف,negative,negative,negative,negative,negative,negative,negative,negative,negative
الحمد الله مبروك علينا 3 نقاط دراري دارو بون ماتش برافو عليهم  DIMA WYDAD,positive,positive,positive,positive,positive,positive,positive,negative,negative
وجه النحس ما عندوش علاش يحشم !!! https://t.co/rRoNSpldcs,negative,negative,negative,negative,negative,negative,negative,negative,negative
بلا متعمرو تايم لاين بداكشي ديال جزيرة لخنز,negative,positive,positive,positive,positive,positive,positive,positive,positive
@Maaaroocaine اول تجربة ديالنا، كنّا مجموعة ديال الشباب متحمسين، كنّا تانبقاو خدامين فشي پروجي ليالي بيضاء غير عشاق… https://t.co/zRTAl1sZC3,positive,negative,negative,negative,negative,negative,negative,negative,negative
@ProsMarocains @Benayadachraf و الله مافهمت والو من هاد صفقة ولكن فيها خير يالله انساو لعابة ديالنا شوية من كلمة مانبيه و معاق الحمد لله,negative,negative,negative,positive,negative,positive,negative,negative,negative
@VirtualNada غادي يتحاسب معاه دابا على هذه,negative,negative,negative,negative,negative,negative,negative,negative,negative
@ayoubyam_ ماعرفتش علاش صراحة، يمكن شي عيا قديم,negative,negative,negative,negative,positive,negative,negative,negative,negative
تقارير المجلس الأعلى للحسابات شكون عمرو تحاسب وتشد,negative,negative,negative,negative,positive,negative,negative,negative,negative
"@ucef79 @Stigy__ @AbdullahAbaaki1 و من بعد 16/5 وقع بزاف ديال الظلم و تشدوا الناس  و تحاكموا على ""يمكن يكون ارهابي""  2/3",negative,negative,negative,negative,negative,negative,negative,negative,negative
علاش وزارة الإتصال ماتمنعش هاد القناة القادوسية ؟ https://t.co/bK6fQcA2bu,negative,negative,negative,negative,positive,negative,negative,negative,negative
@hamza_beurdy @leloup____ لقيت راسي مضارب مع تايملاين كاملة.. نتا @Othomatique و دابا الديب,negative,negative,negative,negative,negative,negative,negative,negative,negative
مئات الاعتداءات اللفظية اليومية ههههههه خطة بليدة يا متكلخين يا @CentraleDanone_ نتوما مالين هاد الصورة لي صابحة كت… https://t.co/rxUV24WhtL,negative,negative,negative,negative,negative,negative,negative,negative,negative
وجهو زرگ ومخطط بحال الخمسة دراهم دورقة. مافهمتش كيفاش كيخدمو هاد النمادج,negative,positive,positive,negative,positive,negative,negative,positive,negative
@Souaad_ علاش ضيعتي الفرص,negative,negative,negative,negative,negative,negative,negative,negative,negative
@FCB_S96 @fatoo__6 طبعا طبعا راه ولد بلادي انا اولى له,positive,positive,positive,negative,positive,negative,positive,negative,negative
يا دوك اللايمين رفقو من حالي  علاش تعيبو فقولي و فعالي ااش درت انا اش درت فيما يجرالي مناش اللي اخترت العيوب ديالي,negative,positive,positive,positive,positive,positive,positive,positive,positive
"@MarocNewz في الإدارات المغربية،المسؤولون عن الموارد البشرية يتعاملون مع الأطر بحال ""الكسيبة"" تيحسبوهم كل صباح، شكون اللي دخل وشكون اللي خرج",negative,positive,positive,positive,positive,positive,negative,negative,negative
"""وراء كل نجاح إمرأة "" اذن باش تنجح بزااف خاصك بززاف العيالات",positive,negative,negative,negative,negative,negative,negative,negative,negative
