text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
نفس الواقع الذي يعيشه المصريون نعيشه نحن المغاربة لا فرق حتا هنا لديهم سياسة العام زين ولي بغا يربح العام طويل,negative,negative,negative,negative,positive,negative,negative,negative,negative
أنا لم افهم أستاذ كافح حياته بشرف وعند مرضه تمنع عنه كل حقوقه فبن هد الحكومة فين المسؤلين  لا حولة ولا قوة الا بالله,negative,negative,negative,negative,positive,negative,negative,negative,negative
"متافقين
بشرط توقعو أنتم معشر البرلمانيين و معاكم الوزراء على ميثاق بل قانون حذف التقاعد ديالكم أجمعييييين! مستعدين؟؟؟!",positive,negative,negative,negative,positive,negative,negative,positive,negative
نعم باش تدكرهم فيه حيت شي برلمانيين كانو ناعسين,negative,positive,positive,positive,positive,positive,positive,positive,positive
احنا ماتيهمنا حتى شي حمار . الصحراويون راهم في بلادهم، او هادوك اللي مشاو البرلمان المصري راهم جزاءريين. و سنبقى وراء مرسي حتى تعود الشرعية,negative,negative,negative,negative,positive,negative,negative,negative,negative
الله ينصر ملكنا محمد السادس  ويحفظ المغرب و المغاربة  وينصرنا علي الحاقدين,positive,negative,negative,negative,positive,negative,negative,negative,negative
دولة عريقة من بطنها خرج غاندي . مانديلا. نهرو. كل الحركات التحررية الحديثة في القرن العشرين . تحية اكبار لهذا الجمهور السياسي هههههه,positive,negative,negative,negative,positive,negative,negative,negative,negative
الله ينصر سيدنا محمد السادس وينصرو,positive,negative,negative,negative,positive,positive,negative,negative,negative
هاد رئيس الجماعة خصو امشي بحالوا الرئيس كنعرف هو كيعطي من جيبوا حتا توقف الفرقة هادا من الاول قال ليك خص الدولة تدخل حتا هو ممخلصش وكيتسال الرجاء,negative,positive,positive,negative,positive,positive,positive,positive,positive
"أبا نغنوغة يريد رئاسة مجلس النواب و كدلك حميد شباط هههههه 
هزلت منين بحال هادو أمناء أحزاب تاريخية فالمغرب",negative,positive,positive,negative,positive,positive,positive,positive,positive
الله يرحم الملك محمد الخامس والحسن الثاني وينصر محمد السادس ويطول لنا في عمره,positive,negative,negative,negative,positive,negative,negative,negative,negative
سير تقلب على شي خدمة السياسة بعيدة عليك,negative,negative,negative,negative,positive,positive,negative,negative,negative
انهن يستحقن أكثر من هذه الممارسات لأن لا احد أجبرهن على السفر الى دولة عربان و هن يعلمن مسبقا ما ينتظرهن,negative,negative,negative,negative,positive,positive,negative,negative,negative
الله ينصر مليكنا محمد السادس علي الحق والله يطول عمر وعاليه اعلي الدارجات الجنه يا رب امين,positive,positive,positive,positive,positive,positive,positive,positive,positive
اين هي ايام  عبدالحيم والمعطي وعبدالرحمان اليوسفي  والراضي   واخرون   هدا  لشكر ملي جاء   لوحض  تراجع الحزب  الى الوراء   ﻻ لرءسته البرلمان  راه  يحلم,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشعب صوت على بن كيران سعداتكم بيه ها هو كيقبي على الشفارة لتحالف معهم فهم تسطا,negative,negative,negative,negative,positive,negative,negative,negative,negative
يجب ان يصحو الشعب المصري و يثور ضد هذا الرئيس االمعتوه الانقلابي لم يكفيه الشعب المصري الذي يمص دمه بل جعل مصر دولة عدوة لأغلب الدول,negative,negative,negative,negative,negative,negative,negative,negative,negative
كن انسان خلوق فكريا و كتابيا و حمي نفسك قبل الغير,positive,negative,negative,negative,positive,negative,negative,negative,negative
قريبا برلمان وراثي بالمغرب. مغرب العائلات أباك صاحبي.,negative,negative,negative,negative,positive,negative,negative,negative,negative
يجب عزل كل من تخول له نفسه التلاعب بامن الوطن والمواطنين,negative,negative,negative,negative,positive,negative,negative,negative,negative
راسي يا راسي وكل واحد يگول يا راسي بلا ميوهمكم شي سياسي ولا سياسية بلي كيهمهم مصلحة المواطن بل هدفهم الوحيد هو ثروة 5 سنوات والمعاش,negative,negative,negative,negative,positive,positive,positive,negative,negative
"سيتهمونها بأخونة الدولة ويزجون بها في السجن. .
هدا مصيرها. .مثل مصير التكتوك. ... 
اتهموه تابع الإخوان المسلمين ..عدبوه وضربوه هو الآن في السجن",negative,negative,negative,negative,positive,negative,negative,negative,negative
في المنطق: معارضة المعارضة = مساندة الأغلبية.,positive,negative,negative,negative,positive,negative,positive,negative,negative
حلفو بالله.  هههههه. صدموني الصراحة كان كايحساب ليا طاطا منيب غادية تاخد وزارة الأوقاف والشؤون الإسلامية,positive,negative,negative,negative,positive,negative,negative,negative,negative
اقصائيون بامتياز ثقافتهم احتقارية إما أن يصوت عليهم الشعب والا فهو متخلف 😂,negative,negative,negative,negative,positive,negative,negative,negative,negative
سبحان آلله وجهك قاصح اشداك شي سياسة بركة عليك طعرجة والبندير,negative,negative,negative,negative,positive,negative,negative,negative,negative
جبتي مفيذ (y) وهسبرس ستعتبرك من قراء متمردين على سياسة تطبيل التي تنتهجها وستقوم بحذف تعليقك,positive,negative,negative,negative,positive,negative,negative,negative,negative
على استاد التربية البدنية ان يكون لديه معرفة والمام بالاسعافات الاولية وهذا من واجب الوزارة لتدخل في متل هاذه الحالات وان لله وان اليه راجعون,negative,negative,negative,negative,positive,negative,negative,negative,negative
العماري وا مثاله يجب ان يستبعدوا عن امور المسلمين لان افكارهم سخيفة وعقولهم مريضة ومبادءهم مبنية على تقليد الغرب وسلبياته,negative,positive,positive,positive,positive,positive,positive,negative,positive
اذا هم تحالفوا مع الجزائر وإيران نحن سنتحالف مع ايسرائل كي تسترجع مصر فهي ارض اسرائل,positive,negative,negative,negative,positive,negative,negative,positive,negative
لماذا الرد على من  هو فاقد للشرعية في بلده مرفوض دوليا.الايام ستسقطه لا يصح الا الصحيح,positive,positive,positive,positive,positive,positive,positive,negative,negative
حبر على ورق بحال الدستور,negative,positive,positive,negative,positive,positive,positive,positive,positive
دي الدولة بتعتكو دي يا بتوع الدعارة,negative,negative,negative,negative,positive,negative,negative,negative,negative
يا بشر السيسي لم يستقبل أحدا كفاكم كذبا و الدولة المصرية لم توجه دعوة للبوليساريو ... اتقوا في الأخبار التي تروجون لها,negative,negative,negative,negative,positive,negative,negative,negative,negative
التظاهر حق كفله الدستور من حقهم التظاهر والمطالبة بحقوقهم ولكن للأسف نحن في دولة لا تحترم دستورها,negative,negative,negative,negative,positive,positive,negative,negative,negative
"تختلف الحكومات لاكن تظل الشعوب 
طبعا من احب البشر على قلوب كل المصريين اخوانا المغاربه 
مستحيل تحصل فتنه بين البلدين ❤✌",positive,negative,negative,negative,positive,negative,negative,negative,negative
المعارضة هي قبر الاستقلاليين والاشتراكيين .,negative,negative,negative,negative,negative,negative,negative,negative,negative
هدا جزاء من صوت على بنكيران عندكوم تقولو غادي نتقدمو او غادي يلقاو حلول لهاد المشاكيل راه باقي مشتو واااالو,negative,negative,negative,positive,positive,positive,negative,negative,negative
"هادو بغاو اخرجوا على هاد البلاد مؤامرة أخرى ضد بنكيران 
الاشياء تحل بالحوار وليس بالعنف",negative,negative,negative,negative,positive,negative,negative,negative,negative
حرام على وزارة التربية والتعليم لماذا لا تلقن أبنائنا دروسا في الإسعافات الأولية والله إن الجهل ينخر عقولكم يا من تسيرون شؤوننا,negative,negative,negative,negative,positive,negative,negative,negative,negative
نطالب الحكومة بالقبض على هذا المعتوه ومحاكمته بتهم السب والقذف ، التحريض على القتل والدعوة الى الحرب.,negative,negative,negative,negative,positive,negative,negative,negative,negative
هذه هي حكومة العدالة والتنمية لصوت عليها الشعب كتسلخ فولاد الشعب الآن يجب الثورة على الشعب لدار هاد الجلادين,negative,positive,positive,negative,positive,positive,positive,positive,positive
عاش الملك ملك المغرب محمد السادس وزد في عمره .أحبه في الله,positive,negative,negative,negative,positive,negative,negative,negative,negative
تحالفو على الشعب يا ولاد الق.....اب,negative,positive,positive,positive,positive,positive,positive,positive,positive
التحالفات  من  أجل  خدمة الوطن   بعيدا عن الإدبولوجيات,positive,negative,negative,negative,positive,negative,negative,negative,negative
اين هو رءيس الحكومة .....اين مؤسسات حقوق الانسان اين وزير العدل.....ولا مفراسهمش .....وباز..  مشتغلين بتوزيع كعكة المناصب في الحكومة....,negative,negative,negative,negative,negative,negative,negative,negative,negative
علامن كتحتجو و الحكومة مازال ماتشكلاتش . ولا دايرين لعصا في الرويضا باش متشكلش,negative,negative,negative,negative,positive,negative,negative,negative,negative
مسيلمة الكذاب، يتحرى الكذب منذ وصوله الى رئاسة الحكومة و قد كتب عند الله كذابا،,negative,negative,negative,negative,positive,negative,negative,negative,negative
هاد لهدرة قولها لختك را وليتو سيبين انا مواطن عادي ولا اعتمد على الدولة لتشغلني يا فشلة,positive,negative,negative,negative,positive,negative,negative,negative,negative
الملك محمد السادس رمز التواضع الله يبارك.,positive,negative,negative,negative,positive,negative,negative,negative,negative
بركات السي بنكيران لي نتخبوه ها الدليل على أنه خدام,positive,negative,negative,negative,positive,negative,negative,positive,positive
خنيفرة الحسيمة خميسات هدو ماشي امازيغ بففففف,negative,negative,negative,negative,positive,negative,negative,negative,negative
قاليك دولة دمقراطية,negative,negative,negative,negative,positive,negative,negative,negative,negative
الموظفين و المعطلين لم يصوتوا على بن كيران ومع ذالك كالوا العصا اللي صوتو على بنكيران راهم كيتمتعوا بالامتيازات دابا :(.,negative,negative,negative,negative,positive,negative,negative,negative,negative
الصحراء مغربية... عاش الملك محمد السادس.. الله الوطن الملك,positive,negative,negative,negative,positive,negative,negative,negative,negative
سياسة مصر السيسي واضحة، فهو غذر بابن بلده الرءيس الشرعي السيد مرسي، فليس بغريب ان يغذر بمصالح بلد شقيق عربي,negative,negative,negative,negative,positive,negative,negative,negative,negative
الزرواطة مهمة الداخلية وهي مستقلة عن الحكومة,positive,negative,negative,negative,negative,negative,negative,negative,negative
بﻻد أمن وأمان الله نزل عليهم النعله فين هي الديمقراطية الناس كطالب بحقوقها,negative,negative,negative,negative,positive,negative,negative,negative,negative
اضحوكة المملكة المتهالكة ،هذا الجيش الحمروكي ياسر عسكريين جزائربين خخخخخخخخخخخ،انتم تاسرون الجزائريين من زبوبهم ياخي اغبياء,negative,negative,negative,negative,negative,positive,negative,negative,negative
لولا الراحل محمد الخامس رحمه الله لازلت الخرائر دولة محتلة من قبل فرنسا,positive,positive,positive,negative,positive,positive,positive,positive,positive
الجزاءر دولة ضعيفة تماما و لا يمكن مقارنتها مع المغرب,negative,positive,positive,negative,positive,positive,positive,positive,positive
هذا كذب وافتراء أن اي دولة تعتقل عسكريين وزارة الدفاع تصدر بيان وهذا لم يحدث,negative,negative,negative,negative,positive,negative,negative,negative,negative
النصارى معجبهمش الحال !!! ، وتريكة منيب بغاو ديرو كلشي,positive,negative,negative,negative,positive,negative,negative,negative,negative
ادا كانت مصر لم تستقبل هدا الكيان الوهمي فعلى سياساتها ان تخرج ببلاغ رسمي وتنفي دلك ولو حتى نفت فهي عودتنا البلاغات الكادبة,negative,positive,positive,positive,positive,positive,positive,positive,positive
"الياس العماري شي نهار نلقاوه مع داعش , 
و باينة ارهابي وجهو قاصح",negative,negative,negative,negative,positive,negative,negative,negative,negative
غادي تدافع على الصالير 40000درهم اعباد الله.اوزيد ديال مها ؤ بها كلهم برلمانيين.خاصنا كتاب ديال كيف تصبح برلماني في اسبوع,negative,negative,negative,negative,positive,negative,negative,negative,negative
اصاحب الجلالة بغيتك تسمعني وتحققلي طلبي زول التقاعد للبرلمانين و الوزراء  هدا طلبي الله ينصرك ويحفظك لينا,positive,negative,negative,negative,positive,negative,negative,negative,negative
مبروك علينا عمي بنكيران هذي البداية ومازال مازال لان الشعب كلو باغي اصلاح المنعرجات لي فجمامج الاطر التربوية ،!!!!هذا هو الاصلاح والا فلا،،،،،,positive,negative,negative,negative,positive,negative,negative,negative,negative
اش تتخربق الناس باغا تخدم ماشي تقرا ... والتشغيل والتظاهر السلمي حق يكفلهما الدستور.,negative,negative,negative,negative,positive,negative,negative,negative,negative
"تقي  مولاك  واش اول  مرة غدي يواجهم بالعنف 
ما علاقة التظاهر بالتشكيل حكومة .",negative,negative,negative,negative,negative,negative,negative,negative,negative
ههههههههههه شدوهم بحال الفيران الجزائر دولة خاوية ليس فيها من يحكمها بل من يسرقها والشعب الجزائري لا علاقة له بما يقوم به الجنرالات السراقين,positive,negative,negative,negative,positive,negative,negative,negative,negative
الدين فوق كل شئ كلنا مسلمون الحدود وهمية من صنع فرنسا سياسة فرق تسد,positive,positive,positive,negative,positive,negative,positive,negative,negative
أنت أحمق او اهبل او مسطي إسرائيل ليس لها دولة اكيد  ﻻزملو مصحة عقلية هاذ الي قال دولة,negative,negative,negative,negative,positive,negative,negative,negative,negative
تحية الی كل مغربي اصيل وتحيی المملكة ملكا وشعبا، وليندحر كل غيور وحاسد في بلد المليون لقيط ولقيطة.,positive,negative,negative,negative,positive,negative,negative,negative,negative
للأسف سياسة اللي دوا ياكل الدواء مازالت مستمرة في عصر الديموقراطية و حرية التعبير,positive,negative,negative,negative,positive,negative,negative,negative,negative
شي بوليسي ماعندوش مع صحاب البام,negative,negative,negative,negative,positive,negative,negative,negative,negative
قناة الفتنة بامتياز نعلت الله على من يزرع الفتنة بين البلدين المغرب والجزائر. من يمس الجزائر يمسنا نحن المغاربة. امن الجزائر من امننا اتقوا الله.,negative,negative,negative,negative,positive,positive,negative,negative,negative
مصيبة هذي وش هاذشي ذخلوه في سياسة,negative,negative,negative,negative,positive,negative,negative,negative,negative
شبعة ديال الضحك بالأخص من قلت ابنكيران أخرج من الكوزينا ههههههههه,positive,positive,positive,negative,positive,positive,positive,positive,positive
الله ينعل بوها دولة لي مكتعدم بحال هاد الاوباش و الحكارة...,negative,negative,negative,negative,positive,negative,negative,negative,negative
و علا ما نقولوا رسميا : الأحرار يرفضون التحالف الحكومي مع بنكيران . را بن كيران لي مقجوج,negative,negative,negative,negative,positive,negative,negative,negative,negative
مول الدكتورا والله ممعكوم  اما صاحب الماستر والا الإجازة فالادب والا فالحقوق فين باغي الدولة توظفو  شاعر ولا عدول وباراكا من هاد الويل ديالكوم,positive,negative,negative,negative,positive,negative,negative,negative,positive
الدولة التي يرعبها سائق توك توك..ليست دولة.,positive,negative,negative,negative,positive,negative,negative,negative,negative
المغرب كله يعاني من تدني مستوى الخدمات الا خدمات نهب المال العام وسرقته وتهريبه فهي عالية الجودة وبامتياز,negative,negative,negative,negative,positive,negative,negative,negative,negative
".
الولاية جديدة نشوفوا تحالفات جديدة و شراء أقلام من جديد و العجلة تدور في داءرة مغلقة .. الإعلام أكبر فاسد يفسد العباد و البلاد",negative,negative,negative,negative,positive,negative,negative,negative,negative
"يجب ان تتابع المصلحة المكلفة بالاوطوروت وعقاب القائمين عليها
نحن في دولة يا اخي
الأمن مسءوولية الدولة
لا دولة بدون أمن",negative,positive,positive,negative,positive,positive,negative,positive,positive
واش دانا لسياسة   خاصنا الهم😠,negative,negative,negative,negative,positive,positive,negative,positive,positive
البام واجه شعب عاق باللعبة,negative,negative,negative,negative,positive,negative,negative,negative,negative
واش ليقرا الدولة غادي تخدمو راه موستحيل بنادم باغي غي الساهلة كولنا قرينا وتنضربو تمارة دابة اش واقع نتسنا الدولة حتا تخدمني,negative,negative,negative,negative,positive,negative,negative,negative,negative
شنو علاقة بنكيران فهادشي طاحت الصمعة علقوا بنكيران,negative,negative,negative,negative,positive,negative,negative,negative,negative
ولا نحن نريد علاقة مع حاكم غير شرعي انقلب على حكومة شرعية,negative,negative,negative,negative,positive,negative,negative,negative,negative
عندنا بعض البرلمانيين و مسؤولين اداريين خاصهم هاذ القناص ديال الخنزير البري,negative,negative,negative,negative,positive,negative,negative,negative,negative
أولاد الخيرية شاربين الحقد و السم من بزولة الدولة,negative,positive,positive,positive,positive,positive,positive,positive,positive
ملكنا واحد محمد السادس نحن نحبه ونرضاه ملكا لنا واميرا علينا فلا مجال للمقارنة بين ملكنا والسيسي الحقير,positive,negative,negative,negative,positive,positive,negative,negative,negative
الاصوات البنكيرانية أعطت اكلها البنكيرانيين هم الوحدين الدين يصوتون مقابل لعدس او لعصا .,negative,negative,negative,negative,positive,negative,negative,negative,negative
روح ياابن العاهرة دور علا باباك ياابن اللقيطة ضحية مخلفات الاستعمار الفرنسي المملكة المغربية اشرف من شرف امك والمملكة لكم بالمرصاد,negative,negative,negative,negative,positive,negative,negative,negative,negative
وعاد كملث مين نجح واحد من المناقره وطلع البرلمان,negative,positive,positive,positive,positive,positive,positive,positive,negative
"داك الخصاص المهوول فأساتدة ومعلمين لي هو سبب الاكتظاز مابانش ليك ؟؟؟
كفاش هاذ الدولة باغا تقدم بلا تعليم ؟؟",negative,negative,negative,negative,positive,negative,negative,negative,negative
الجزائر ومصر دولتان عدوتان متآمرتان ومصر أكبر دولة مارقة انظروا ماذا تفعل مع إخواننا في غزة وهي الدولة الأكثر حميمية لإسرائيل,negative,negative,negative,negative,positive,negative,negative,negative,negative
ما أخشاه أن تتموقع في موقع معارضة نفسها بعد التموقع في معارضة المعارضة.....,negative,negative,negative,negative,positive,negative,negative,negative,negative
"Mostafa Agadir
خير لك ان تخجل ...من نفسك أسأل الله أن يسلط عليك خدام الدولة ...وديكساعا تفهم المعنى مزيان",negative,positive,positive,positive,positive,positive,positive,negative,positive
"الرسالة الملكية وصلات مايمكنش الدولة توضف كلشي. اوبلا امتحانات توضيف.
او جريدة الفتن و التقحبين ماغاديش طولي مازال",negative,positive,positive,positive,positive,positive,positive,negative,negative
اكبر دولة معروفة بالشدود والسحاق هي دولتكم مصر اه انتم اتباع السيسي الكلب خربتو مصر بحكمكم الفاسد. (الشرعية والحرية لمرسي ),negative,negative,negative,negative,positive,negative,negative,negative,negative
هعلاش مكنتاخبش حيت عارفة ان كروش الحرام مغاديش يرحمو الفقراء كلهم فحال فحال باش يعمروا الصندوق الدولة تيمصوا الدم للفقراء حسبي الله ونعم الوكيل,negative,negative,negative,negative,positive,negative,negative,negative,negative
نحن كمغاربة وملكنا هو محمد السادس نصره الله نقول ءن الصحراء صحراؤنا لاسيسي ولا غيروا يتكلم بقضية الصحراء نحن جنووووود مجندون وراء حبيبنا وملكنا  الوحد,positive,negative,negative,positive,positive,positive,positive,negative,negative
ههههه عادي يك بغيتو بنكيران شريو لعدس ب30dh,negative,positive,positive,negative,positive,positive,positive,negative,positive
هذه حقيقة ونحن إخوة مع الشعب الجزائري و ليس مع العملاء الحكومية ورجال السلطة الموالين لإيران,positive,positive,positive,positive,positive,positive,positive,negative,positive
مصر دولة سيدة في قراراتها و المصريون فوق ارضهم احرار يستقبلوا البوليزاريو او يطردوهم ... فما دخل الجزاير في قرار مصر يامغاربة ياكلاب,positive,negative,negative,negative,positive,negative,negative,positive,positive
وزارة الداخلية و وزارة الصحة هم اسواء المرافق الإدارية التي يهان فيها المواطن زد على ذالك إدارات و الوزارات,negative,negative,negative,negative,positive,negative,negative,negative,negative
"هههههههههههههههه
مرشح لحمل مشاكل الكرة للبرلمان 
حسبنا الله و نعم الوكيل",negative,negative,negative,negative,positive,negative,negative,negative,positive
تحية لجزائريين خوتنا ولكن لجزائرين لقارين ولواعين ماشي بوزبال لي معرفش حتى يكتب سميتو او مزاحم فسياسة كالك 😁😁😁,positive,negative,negative,negative,positive,negative,negative,negative,negative
الأخت برصاوية العز . كنتوقع منك تطرحي اقتراح مشروع قانون في البرلمان يجيز حبس كل الرياليين ههههههههه و فرض الفيزا على رونالدو.,negative,negative,negative,negative,positive,negative,negative,negative,negative
بياربي متشكل ديك الحكومة,negative,negative,negative,negative,positive,negative,negative,negative,negative
مبروووووك عليك بنكيران,positive,negative,negative,negative,positive,negative,negative,negative,negative
#لا لاستوزار أوزين واللي متفق انضم للحملة,negative,negative,negative,negative,negative,negative,negative,negative,negative
"اللهم وفق السيد بنكيران لتشكيل الحكومة
ووفق اللهم سيدنا المنصور بالله مولانا امير المؤمنين",positive,negative,negative,negative,positive,negative,negative,negative,negative
ها ها ها ها  هههههه حتى الحركة الشعبية ولا عندها برلمان ههههههه,negative,positive,positive,negative,positive,positive,positive,negative,negative
السيسي يتاجر بالمواقف السياسة وحكام الجزائر أغبياء.,negative,negative,negative,negative,positive,positive,negative,negative,negative
ادعو الدولة المغربية الى سحب سفير المغرب من مصر لانها تضر بمصلحة الوطن,negative,negative,negative,negative,positive,negative,negative,negative,negative
سياسة القمع مستمرة مع حكومة العجز الدائم .,negative,positive,positive,positive,positive,positive,positive,positive,positive
الجزائر تلعب على ورقة الفتنة بين المغرب ومصر كعادتها دولة تافهة تعيش على صراعات جيرانها وتنسى ان تحل مشاكل شعبها المطحون بين اقدام الجنرالات,negative,negative,negative,negative,positive,negative,negative,positive,negative
والله كون كنت رئيس الحكومة حتى نبول عليكم,negative,negative,negative,negative,positive,negative,negative,positive,positive
الكابون بلد اخ للمغرب و المغاربة نحن لا نسعى لفرح على حساب اخواننا الكابونيين. ادعوهم ان يتركوا مشاكلهم السياسية جانبا و ان ينظموا كأس افريقيا للامم.,positive,negative,negative,negative,positive,negative,positive,negative,negative
سبحان الله الكفار يلتئم شملهم على اشلائنا ونحن نتناحر كتناحر الحمر ،لنترك عنا السياسة العفنة بإعلامها الخبيث ،اين عقولنا نحن كالجسد الواحد !,negative,negative,negative,negative,positive,negative,negative,negative,negative
سبحان الله اصبحنا نسمع جملة ...بنكيران هو السبب....حتى خارج ارض الوطن مسgيين من مغرفة واحدة,negative,negative,negative,negative,positive,negative,negative,negative,negative
الشعب راه عيا من التهميش والحقرة الدولة كتحمل المسؤلية ديل هدشي لكيوقع ولغدي يوقع,negative,negative,negative,negative,positive,negative,negative,negative,negative
هو لم يلتقي شباط بعد لماذا الكذب قلد صرح أنه سوف يلتقي معه في المساء  في 19h,negative,negative,negative,negative,positive,negative,negative,negative,negative
غيعطيه وزارة الازمة والتفقير,negative,positive,positive,positive,positive,positive,negative,positive,positive
وزارة اﻻوقاف و الصوفية و الشعوذة,negative,positive,positive,positive,positive,positive,positive,positive,positive
ويييييييييييه لالة زينة و زادها نور الحمام غيولي عندنا برلمان ملكي :p,negative,negative,negative,negative,positive,negative,negative,positive,positive
نفس ما فعل بامي بعرسها و الى الان لم تعش يوما حلوا .,negative,negative,negative,negative,positive,negative,negative,negative,negative
"أنت جزائري مسلم سني ونحن كدالك أخي الكريم 
عاش البلدين في أمن وأمان 
لا للفوضى لا لإنجاح المخطط الدولي الداعشي في المنطقة 
كلنا يد وحدة",positive,negative,negative,negative,positive,negative,negative,negative,negative
حذاري من البام,negative,negative,negative,negative,positive,negative,negative,negative,negative
وا بغيت غير نفهم هذا الناس الي دابا عاد جاكم العدس غالي او بنكيران الي غلاه ، باز ديتيوها فالعدس منين كان ارخيص دابا جاكم غالي موالفين تاكلوه يوميا .,negative,negative,negative,negative,positive,negative,negative,negative,negative
تحايلات سياسية مصرية لوجود وفد البولبزاريو على ارضها و هذا ما نرفضه بتاتا نحن المغاربة.الصحراء ستبقى مغربية و لو استشهد اخر مغربي على ارضه,positive,negative,negative,negative,positive,positive,negative,positive,positive
"بلا رخصة كايصحاب ليك إلى مشيتي غاتاخد الرخصة .نتا موحال واش حاضر في المغرب .
هذه دولة :الحق ينتزع و لا يعطى.
فهمتي و لا موحال غادي تفهم.",negative,negative,negative,negative,positive,negative,negative,negative,negative
عليكم انتظار المواعيد بالسنوات حتى يتمكن منكم المرض. ...وبما أن قطاع الصحة من آخر اهتمامات الحكومة عليك الصبر ولك الله,negative,negative,negative,negative,positive,negative,negative,negative,negative
"القوات المساعدة تقوم بعملها وانا احييها وأقدرها كل تقدير 
دائما تتخدون الصحافيون كدروع سياسية كرشيد نيني وغيره ....",positive,negative,negative,negative,positive,negative,negative,negative,negative
ايوا كلشي من الدولة كون كانت موفراليها السكن هيا ومها مكانش غتدي توصل اهاكا,negative,negative,negative,negative,positive,negative,negative,negative,negative
العز ملكنا ملك الامة والشعب ربي يحفظولينا العز المملكة عاشت الامة المغربية باشفا.ٕ عاجل الرجل مكافح,positive,negative,negative,negative,negative,positive,negative,negative,negative
مادا تنتضر من دولة معوقة حاكمها معوق [[PHOTO]],negative,negative,negative,negative,positive,negative,negative,negative,positive
أحسنت يا بنكيران لا للابتزاز و التحالفات من اجل المناصب فقط إما خدمة الوطن أو لا,positive,negative,negative,negative,positive,negative,negative,negative,negative
الله يشفيها  سي اليوسفي   احسني ريس  حكومة  دز في مغرب نزيها الله يشفها,positive,negative,negative,negative,positive,negative,negative,negative,negative
كلشي تلصقوه في الدولة اللي مرة حرة و مربية تمشي تعري على كتافها واخا نضرب غي الجفاف و منصبش على الراجل غير اللي معندهاش تلصق في واحد,negative,negative,negative,negative,positive,negative,negative,negative,negative
خاصهم يقبلو جبين الرجل الفقير لي صابر الوعكات و اللدغات الافاعي السامة المهيمنة على ميزانية الدولة,negative,positive,positive,positive,positive,positive,positive,positive,positive
اتفاق على مصالح الشخصية.الشعب اصلا يرفض شباط والشكر.لماذا لايكون حزبان فقط كامريكا.حتى لا يحصل هذا تضيق والخناق على الكرسي.,negative,positive,positive,positive,positive,positive,positive,positive,positive
"لا شيء جديد , هي اموال ستذهب الى بطون و تقاعد البرلمانيين",negative,negative,negative,negative,positive,negative,negative,negative,negative
الحمار هو لصوت العدالة و التنمية الإنسان,negative,negative,negative,negative,positive,negative,negative,negative,negative
الله يحفظك يامولاى ملكنا محمد السادس ويعجل  بشفاء الوزير الاول السابق عبد الرحمان اليوسفى.,positive,positive,positive,negative,positive,positive,positive,negative,negative
أتمنى أن يفعلها العماري ليفهم تجار الدين أنهم ليسوا وحدهم اللاعبين في الساحة,positive,positive,positive,negative,positive,positive,positive,positive,positive
"حتى مشكل تشكيل الحكومة ستنسبوه
الى جهة اخرى وكل فشل تجدون لمن تلصقونه مرة العفاريت التماسيح التحكم ...",negative,negative,negative,negative,positive,negative,negative,negative,negative
"الدولة رفعت الدعم عن الاسعار و بن كيران هو من قام بدلك في ولايته السابقة و سنرى زيادات اخرى ان شاء الله
فقط انتظروا و الايام بيننا",positive,negative,negative,negative,positive,negative,negative,negative,negative
يا عباد الله اين العيب ؟؟؟؟؟ لمادا الحقد؟ ؟؟؟ من حقها أن تكون برلمانيه اللهم اعطينا من خيرك كما اعطيتهم,positive,negative,negative,negative,positive,negative,negative,negative,negative
"أربع سنوات سب وقذف في رئيس الحكومة
وفي الأخير داخلين الائتلاف الحكومي والله
ماعندهومش الوجه",negative,negative,negative,negative,positive,negative,negative,negative,negative
اسعار البيطرول يا اخي لا تتدخل فيها الحكومة و إنما الداخلية و الاوبيك,positive,negative,negative,negative,positive,negative,negative,negative,negative
"واش هادي شنو غاديا دير لينا في البرلمان هي و مها و باها ههههههه 
برهوشة مراهقة فيها الفارة",negative,negative,negative,negative,positive,negative,negative,negative,negative
الحلاقم كما وصفهم رشيد نيني في مقاله في عدد يوم السبت شباط @لشكر سيدقون اخر مسمار في نعش الاتحاد و الاستقلال,negative,negative,negative,negative,negative,negative,negative,negative,negative
السي شباط الناس صوتو عليكم باش تنفدوا برنامحكم الانتخابي,positive,negative,negative,negative,positive,negative,negative,negative,negative
انا افتخر اني مغربي وبانا ملك المغرب وملك قلوب الغاربه هو الملك محمد السادس نصره الله ورعاه,positive,positive,positive,positive,positive,positive,positive,positive,positive
نعم سيتحالفون وسيتاءمرون ضد الشعب المغربي المسحوق  الدي لم يعد يرى خيرا مع هؤﻻء مصاصوا الدماء. ..,negative,negative,negative,negative,positive,negative,negative,negative,negative
واسي،شباط ملي دوري يديك. في يد ✋ الاتحاديين غير صلي صلاة 🙏.الجنازة. علي حزب الاستقلال,negative,negative,negative,negative,positive,negative,negative,negative,negative
أعداء الأمس أصدقاء اليوم..هذه هي السياسة..الكل يريد نصيبه من الكعكة..,negative,negative,negative,negative,positive,positive,negative,negative,negative
صافي ما بقاش شباط مامزيانش أودي أودي راني ما بقيت كنفهم والو,negative,negative,negative,negative,positive,negative,negative,negative,negative
