text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
خاصها تظرب بالنار هاذيك علا هاذاك الموس اللي كتدرب بيه عباد الله,negative,negative,negative,negative,negative,negative,negative,negative,negative
انا بورشت من هاد الحالة لي هو فيها مسكين ضروري يكون شي حل ناس تاع ناظور,negative,negative,negative,negative,positive,negative,negative,negative,negative
دابا شكون أحسن واش ريحة التباخير تشميها ولا هاذ الشوهة اللي دارت لك فوجهك .واش الشماكريه كيهدرو معاهم الناس,negative,negative,negative,negative,positive,negative,negative,positive,positive
شنواقع اولاد العاهرات عطينها خي لكدوب الله ينزل عليكم النعل,negative,negative,negative,negative,positive,negative,negative,positive,positive
هاد صفحة بزاف كتجيب غا لطاير لهوا و عندو هانية اتبهدل خخخخخخ قال ليك البوووز مايكل جاكسون نتا الحازق.,negative,negative,negative,negative,positive,negative,negative,negative,negative
ناري على هذ حكرة ماكاين لا قانون لا بونيطا الله يأخذ لحق ف أي ظالم,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههه فين ما كان شي بوجعران مكبرين ليه الشان اش من غناء هذال واش الازبال تحولت لفن هههههههههههههه,negative,negative,negative,negative,negative,negative,negative,negative,negative
هذه خالتي قتلوا ليها ولدها ومجريم خرج براءة نشروا معاكم هذا فيديو الله يجزاكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
هضرو على الامن فالبلاد الگريساج في الشواريع المغريبة بالعلالي,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يمسخ بكم المراة هي لتكون عند التيقة فنفس..الله يعطيكم الذل شوهتون,negative,negative,negative,negative,positive,negative,negative,negative,negative
"الأمريكيين ولاو يحشمو يقولو ارهاب
حيت العالم عاق
وراه كيقلبو على شي طريقة باش يستعمروا الدول وينهبوا ثرواتها",negative,negative,negative,positive,positive,positive,positive,negative,negative
الفيرازي هذاك مشكلته وبينو وبين لي خلقو براكاو من القذف والمحاسبة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لا حول ولا قوة الا بالله هذشي لخصكوم تنوضو ليييه على هاذ السيبة في البلاد  ماشي حنان والفزازي,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يا ختي ياخد الحق هاذي بنت الحرام خاص باباها الحبس وما يحنوش فيها,negative,negative,negative,negative,negative,negative,negative,negative,negative
والارهاب لي عندنا فالشوارع بالليل والنهار واش معندناش مختصين ديالو انا عندي بحال جات في شظية ديال قنبلة اوضربة بالسيف,negative,negative,negative,negative,negative,negative,negative,negative,negative
مكاين لا إرهاب ولا تا لعبا هاديك غي مسراحية كيما كيديرو ف فرانسا,negative,negative,negative,negative,positive,negative,negative,negative,negative
لا حول ولا قوة الا بالله شي كينعس في القصور و الفيلات الفخمة في حين هادا المسكين لم يجد حتى المأوى و الحكومة ناعسة كدير مبغات و تاكل في أموال الشعب المستضعف الله ياخد الحق في المنافقين و المجرمين بفففففف,negative,negative,negative,negative,negative,negative,negative,negative,negative
حسبنا الله ونعم الوكيل في هاد لبلاد ديال شفارة حرام حرام هدشي ليتنشوفوه,negative,negative,negative,negative,negative,negative,negative,negative,negative
ناري فين غاديين مزال فهاد البلاد لهاد الدرجة 😳... !!!?,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله ينعل هسلعا تفو على بشار اديوها فراسكم اعباد الله واش مكتعياوش مهاد لكدوب,negative,negative,negative,negative,negative,negative,negative,negative,negative
سييييييير لعنة الله عليك ياللي حاط هاد الفيديو وداير فيه راية المغرب والتاج وكاتب المغرب أبو الدنيا وجايبليناراقصة تترقص هذا هو باش غادي يكون المغرب أبو الدنيا.,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههههه  سرو  الإعدام   فاطر  على  جرانة  كون  غير  شي  همزة,negative,negative,negative,negative,negative,negative,negative,negative,negative
يطعم غير أطفال صومال لي ولاو يموتو بجوع اما نملة قادة براسها,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يخد الحق المخزن ماكيدير والو المخزن غيييي تااع رشوة ونسابا الله يخد الحق,negative,negative,negative,negative,positive,negative,negative,positive,positive
سير فحالك ارحل طيحتي الذل على الخزب وجهك قاسح اشباط,negative,negative,negative,negative,negative,negative,negative,negative,negative
سير الله يعطي لمك لعاداااب يا ولد لقحبة ياولد لمجحومة لكبير الله يعطيك لعاداب فالدنية افلاخرة هدي بعدا حاجا باينة تفووووو مكلخ,negative,negative,negative,negative,negative,negative,negative,negative,negative
واش من نيتك لا واش منيتك نتي مدافعي على السحر مهامك والو من هاد شي لي هبط تبرا من جارو راه هجم عليه صافي وعطيتيها الحق باش تقتلها كاع اختي راك كتقطري بالجهل,negative,negative,negative,negative,negative,negative,negative,negative,negative
ما بقات مرشدة دينية عطاتهم  الملابس الداخلية يقلبو فيها وما بقا برلماني عقلوغير فلعيالات حتا المرشيدات الدينيات طمع فيهم,negative,negative,negative,negative,negative,negative,negative,negative,negative
لعنة الله  عليك اوجه الحبس مربتي راسك عاد تربي الناس,negative,negative,negative,negative,positive,negative,negative,negative,negative
المغرب ملكنا الاستاذ ههههه قالك ماشي اقدم منك سمعتي الاخت نرجس ،السيد عندو الاقدميه ،ههههه ،ماشي مغربي متدخلش تتكلم فشئونا و سداااات مدام,negative,negative,negative,negative,negative,negative,negative,negative,negative
"سير الله يمسخك ويعطيك كثر منها ميخليو فيك تا بلاصة زينة باش تجرب 
رجال ديال الخرا",negative,negative,negative,negative,negative,negative,negative,negative,negative
???? شكون لي غادي يعونو المجتمع الاسلامي قاسي الله يشفيك,negative,negative,negative,negative,positive,negative,negative,negative,negative
حاضين بعضيات او يفكرو غير فين اغدر بصاحبو او ناسين علاش هما تما .الله انزل عليكم النعلة في هاذ اليوم الكبير عند الله,negative,negative,negative,negative,negative,negative,negative,negative,negative
واسيرو قلبو على مواضيع استافدو منها الناس ماتمشيوش غا المتسولين اش غادي تسمع منهم من غير الاغتصاب و الحگرة والله حتى زدتو فيه فرقو عليكم الناس راكم شوهتو بالبلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
يا هد الصحفي القواد جيب ختك والقحبة تاع موك نستقبلهم استقبال سخون,negative,negative,negative,negative,negative,negative,negative,negative,negative
اهم حاجة انها امازيغية تكون امازيغية ولا ريفية ولاعربية المهم حياتها هاديك دير مابغات حنا فين ما كان شي واحد معند مو مايدار اجي ابرزطنا فهاد الفيس ديال الويل,negative,positive,positive,negative,positive,negative,positive,positive,positive
صحافة ديل وﻻد لقحاب مي جب زامل غير زامل شوف ناس في جبال تتعاني في هد برد,negative,negative,negative,negative,negative,negative,negative,negative,negative
على زينك غدي يبغي يتزوج بك سيري الله يمسخك وانتي ديرة بحال صفريطة,negative,negative,negative,negative,negative,negative,negative,negative,negative
نتوما واش مالقيتو مي دار ولا هذا هو حماق كطيح بقرا كيكترو جناوا كان باقي ليكوم غير الفيزازي,negative,negative,negative,negative,negative,negative,negative,negative,negative
راه هنا واخا يبكي الدم ميعقلوش عليه وخوووه خاصة حتى هو الي يفركع ليه الترمة,negative,positive,positive,negative,negative,negative,negative,negative,negative
راكم كلاب المجرمين ما عندكم وجه ليحشم يلا كيفسد بصحت ورحت انت اه حسدينة المكبوتين أنا كنصح كل واحد وجد شي قحب بحال هذ القحب يركب علينها يدير فيها الخير,negative,negative,negative,negative,negative,negative,negative,negative,negative
متبقاوش تشبهوه بسيدنا محمد صلاه عليه وسلم ميشبهش حتى لوصخ ديال رجليه عفت الرجال الخائن,negative,negative,negative,negative,negative,negative,negative,negative,negative
اتقي له الحبب كل واحد كايحسبو له اعمي متسبش فناس الحبب اي واحد فينا كيخطاء الحبب,negative,negative,negative,negative,positive,negative,negative,negative,negative
المكتب ماعندك مادير الله ياخد فيه الحق  هذا ماشي حب هذا العدو ديالك,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاد الفيزازي كيبان لي غتبان ليه شي سمكة زوينة ف البحر غيقول ليها واش نخطبك و نتزوجو ههههههه هادا مقابل عا الأنثى هههههه عندو GPS ف العضو نتاعو و عندو فيها البوصلة لا حول و لا قوة إلا بالله على بنادم كي داير حتى التعدد ما كيعرفوش الشروط نتاعو عا كيتبعو الشهوات و يطيحو ف المنكرات هاد الزعتر و بزاف دايرين بحالووو,negative,negative,negative,negative,negative,negative,negative,negative,negative
تخربييييق...كامرة المراقبة..... علاش كتكذااااب علاش....,negative,negative,negative,negative,positive,negative,negative,negative,negative
شفتي يازهيرة هادشي بزااف وفعلا مجتمع لا يرحم الله ياخذ الحق في الضالمين,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههه خسنا ندعيو بشفاء الامراض سيدا سلطان مشي لزم.... راه كيخدو مقابيل باش يديرو داك شي فهمتي اولد ميمتي,negative,negative,negative,negative,negative,negative,negative,negative,negative
الى كانت ضاسرة تمشي تربى .والى ماكاينش،القانون سيري هجمي،على موها ورسمي،ليها خاريطة ماليزيا في وجهها .هادي راه محاولة القتل .اختي ماتسكتي على حقك راه انا وتعصبت في بلاصتك,negative,negative,negative,negative,negative,negative,negative,negative,negative
بلا سب ولا شتم كل واحد يحط راسو فبلاصتو ويشوف ايلا تعدى عليك اقرب الناس ليك شنو غيكون شعورك وخصوصا لجرات عليك احن الناس بلا ميبقى لواحد يدير فيها تقي ويسبو ويشتمو,negative,negative,negative,negative,negative,positive,negative,negative,negative
لا حول ولا قوة الا بالله العظيم او صحاب ترباندو او الحشيش ما فكر حد يعاونو ...,negative,negative,negative,negative,negative,negative,negative,negative,negative
وايييه ختي كنشوف هاد أشباه الصحافيين كثرو.. كون كان دماغهم عامر غادي يعرفو اختيار المواضيع.. بحال راهم جابو شي حاجة جديدة... راه ماشي اول كوبل تزوج صغير و لا لخر..,negative,negative,negative,negative,negative,negative,negative,negative,negative
زيدونا قهرة على قهرة الله يزيد كم من عدابه آ مين فهاد  النهار د الجمعة  حسبنا الله ونعم الوكيل فيكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
لبلاد مشات مابقا لاعدل لا قانون...راه ولات سيبة خاص بنادم ياخد حقو بيديه,negative,negative,negative,negative,positive,negative,negative,positive,positive
حتى انا فيت لي شفت الفيديو قبل من هذا أبقى في ولكن دبى لا عندو تناقض في الكلام كداب,negative,negative,negative,negative,negative,negative,negative,negative,negative
فعلان كين لأمن حدا لقصر لملكي حدا لوطيلة ولبيرانت وعند لمسئولين لكبار وحت برونة لمخديرة كعيشو فلأمن ولامن أما لمواطنين ملهين فبعضهم بعض ضرب ولجرح لقتل ولغتصاب,negative,negative,negative,negative,negative,negative,negative,negative,positive
وفاكيو ليك لا تتا لا داك الحمار كلكم مكورين مخورين لي جا إ إكيدكم يا الحوالا ترقاو شي شوية وبركة من اﻹستحمار راه القرن 21 هادا,negative,negative,negative,negative,negative,negative,negative,negative,negative
صكعة ما ابغاتش تشري راحتها امسخنينها كتافها و ادماغها حتى جابت الدقة عاد جلسات و استاراحت و جاتها الراحة دابا,negative,negative,negative,negative,negative,negative,negative,negative,negative
لعفو على بلاد كيكانت الحشمة والحياء وكيف ولات اداعة مساليا راسها مصورنا واحد فيه الفاحش تيرونا قصة حياتو واش مشي علامات الساعة الكبرى هذي !!!!! الله يلطف بنا .....,negative,negative,negative,negative,positive,negative,negative,negative,negative
لي بغيت نفهم هادي اش عندها متربي كون خلات البنت فدار الاطفال كانت غادي تكون فمكان امن. لاحول ولاقوة إلا بالله هادشي كيدر فالقلب,negative,negative,negative,negative,negative,negative,negative,negative,negative
كاين  زغردات  دالعرس  وزغردات  دالمجالس  خصنا  غير النكافات  في المجالس,negative,negative,negative,negative,negative,negative,negative,negative,negative
نتا راجل زعما الله انعل لكذاب تاع بوك قتقول  عندك جوج اجهزة تناسلية نعلة الله عليك يا مسخ سر مك الشنق نتا,negative,negative,negative,negative,positive,negative,positive,negative,negative
لله ينعل لمكوم الولدين اصحافة المراحيض دفووووو علي زامل بكوم اولاد العاهرة,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههههه هدا مساطي معرفتش كيفاش ماقالش ليهم تشد حتى بين سبورت,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله يخد فيهم الحق الشفار ولاد لحرام كلهم يهود حتى واحد مطفرو لنا,negative,negative,negative,negative,negative,negative,negative,negative,negative
وقيلا نتا معاه فلخط جمع اطوي اصاحبي سير حتي تفهم داكشي ديك ساعة غتولي تنتقدو اوا الله اصطر ملي نتا اس عبدو معا الظلم مبقات فيك ديك ....,negative,negative,negative,negative,negative,negative,negative,negative,negative
راه العيب فينا لو كل واحد يحب شي فرقة  ويبان ليه فيهم الغش يمشي تفرج في القهوة ويخلي لهم ملعب خاوي  أو قسم بالله الى يولو يفرقوا تذاكر مجانا ويطلبوا الجمهور يدخل يتفرج فابور,negative,negative,negative,negative,negative,negative,negative,negative,negative
المغاربه ما عندهو مش الذاکره..علاش تعطیو قیمه لشعب بطاطا؟,negative,negative,negative,negative,positive,negative,negative,negative,negative
العنوان فشكل أو المضمون فشي شكل الله يعطيكم العذاب يا اولاد القحاب,negative,negative,negative,negative,positive,negative,negative,negative,negative
كولشي على ديك مها بنت القحبة اللي عطاتها لشمكارة تفووووووووو,negative,negative,negative,positive,positive,positive,negative,negative,negative
هدي باينة فشي عروبية اما وخا تكون حمار مدوزشي عليك,negative,negative,negative,negative,negative,negative,negative,negative,negative
راه يديرها الزامل ملي وسعوه في الحبس من ترمتو و وللا زامل مبقاش يحشم,negative,negative,negative,negative,positive,negative,negative,negative,negative
بقات في اللحية راه لهود لحيتهم كد شطابة .فهاد الزمان السي الفيزازي تتزوج بالفاتحة رغم وجود العدول راه 2017 هذا اولا معول على خزي .,negative,negative,negative,negative,negative,negative,negative,negative,negative
أنا أضحك الأن ههههههههههههههههه  الحاصول الله يجعلكوم دايما مضروبين كيف مضربتو هاد البلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
المشكل هو انه كيمشي لسجن خمس نجوم اوكيخرج اشرس من الاول .,negative,negative,negative,negative,negative,negative,negative,negative,negative
الديموقراطية كتقول حتى هادوا خصهم يتحاكموا و يتحاسبوا على تخريب ممتلكات الشعب,negative,negative,negative,negative,negative,negative,negative,negative,negative
اودي را القانون كيطبق غي على الدرويش فهاذ البلاد ديال الجرة تفووو,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاد الحمار ماكنتفرجشي فالدوزيم وهو سباب اكبر حماااااار,negative,negative,negative,negative,negative,negative,negative,negative,negative
"النساء كيقولو الله يعفو عليه..
و أشباه الرجال كيسبو..أ سيرو يا ولاد القحاب طلبو الستر.. را كاين فيكم اللي غارق حتى للودنين.",negative,negative,negative,negative,negative,negative,negative,negative,negative
بقاولكوم غي العولما شوفو شي حجا اخرا   الله يهديكوم  الفيززي هتا هوا بشر مشى ملك ؟,negative,negative,negative,negative,positive,negative,negative,negative,negative
عجيب أمر هدا البلد يفكرون في جلب الغاز من نيجيريا مرورا بستة دول ، ومدينة ( زاكورة ) وحلو فيها ... تبغي تخمم تصطا,negative,negative,negative,negative,negative,negative,negative,negative,negative
اما الامن متواطىء وبغاو يخوفونا ديما بهاد الشفار باش عمرنا نطالبو بالاصلاحات حيت كلشي كيبغي الامن ..او مكاين لاتفكيك خلية ارهابية لا والو,negative,negative,negative,negative,negative,negative,negative,negative,negative
داك النهار طلعات لي صورة مخلة واحد الوزير ونور لي كان نور الدين,negative,negative,negative,negative,negative,negative,negative,negative,positive
"كن كنتو عيالات و الله لا زهقكوم ، هذا شوه فقهاءنا الله ياخذ فيه الحق  "" فقيه مراهق """,negative,positive,positive,positive,positive,positive,positive,positive,positive
الله ايعطيك الويل صحفية ديال الكيلو سميتو لوكاس الكاراز ماشي الكازار مدرب ديال يوسف العربي في غرناطة,negative,negative,negative,negative,negative,negative,negative,negative,negative
انا،بعد،ككنت،ولدي،كعطيت،نمك،قتلى،ديل،العصا،ونورك،اجوز،سير،ادها،فقريتك,negative,negative,negative,negative,negative,negative,negative,negative,negative
عندك الصح السي العمدة...الناس العاصمة عايشين بخير....لكن ماشي الناس عاصمة المغرب...الا لكنت كتكلم الناس عاصمة اليابان....واش انت السر العمدة كضحك علينا ولا على راسك.....فيق من الغيبوبة شوية.....واش معيش معانا في البلاد...ركب انت واولادك في الحافلات سطاريو...وعاد قول رايك في ناس ديك الساغة....بازززززز وجهك صحيح....,negative,negative,negative,negative,negative,negative,negative,negative,negative
كنتي. معاه. كاتعرفو. لي كايكل الشعب وينهبوه راهم معروفين.  اما الدرك. ماتقدرش تعرف من...........,negative,negative,negative,negative,negative,negative,negative,negative,negative
هههه قالت لك كنشكروكم جيتو تعرفو الاخبار ديالنا من نيتك ا ماما اشمن اخبار اش كتصنعي لينا هههههههه ناري بزاف,negative,negative,negative,negative,positive,negative,negative,negative,positive
بقاو حاضيين هادوا كاينا كاتعاني فجبال وشحال من بلايص بانو ليكم غير هاد جوج,negative,negative,negative,negative,positive,negative,negative,negative,negative
نت لي خارج ليا فطريقي هههخ قاليك لبووز انوض الله يمسخك كاتعبر 😂😂😃بغيتي تشهر حتى نت,negative,positive,positive,negative,positive,negative,positive,positive,negative
عطيتو هاد الزبل كبر من الحجم تاعو باش عرفناه تيقول الحق,negative,negative,negative,negative,negative,negative,negative,negative,negative
والله حتا هشوما عليكم الصحافة ديال الزبل كاضحكو على السيد مسكين هو غادي هير بالنية .وزايد كتسولو بالالغاز.تفو شعب مستهزئ,negative,negative,negative,negative,negative,negative,negative,negative,negative
مالك ابنتي على حالتك تي هدري عادية باراكا ماكتشكلي وتلحني او,negative,negative,negative,negative,negative,negative,negative,negative,negative
انا بغيت نفام علاش كتزوجو اصلن ماندكش متزوش انا مقود عليا منتزوش صافي,negative,negative,negative,negative,positive,negative,negative,negative,negative
وفين الدولة فين حقوق الانسان فين الجمعيات تفوووو علا بلاد,negative,negative,negative,negative,negative,negative,negative,negative,negative
ونهار اللوول ماتشووهوش براسكم  باش الناس ماديرش ليكم التعليقات البشر,negative,negative,negative,negative,positive,negative,negative,negative,negative
ولدي حملي طلقي تحواي سترو غير كروركم تفو تريكت الخنز,negative,negative,negative,negative,negative,negative,negative,negative,negative
كينا جداك أولد عاهرة تريكة لقحاب بينا نتا ولد شي قوادة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لا حول ولا قوة الا بالله هاذا الشي كانعيشوه يوميا 😒,negative,negative,negative,negative,positive,negative,negative,negative,negative
كضحك على الراجل عجوز 😠امهدوم الفم باقي ماتلاقيتيش مع الي يكمل ليك دوك الضريسات الي بقاو ليك اشماتة.,negative,negative,negative,negative,positive,negative,negative,negative,negative
زوجو اولا موتو مالكم طلعتو الفضاء صناعتونا شي حاجة حسن غير شعرك بعدا الروجلة اديال المرض  تفو,negative,negative,negative,negative,negative,negative,negative,negative,negative
لا حول الاقوا الا بله حة جران ذويخهوم كولشي بناذم مونفيق,negative,negative,negative,negative,positive,negative,negative,negative,negative
والله حتا عيقتو او حماضيييتو معندكم ما يدار او مقابلين لخبار لخاوية اصغر كوبل اصغر قلاوي تفوو وا هضرو فصحييح او بعدو من تفاهة را عيقتووو بزااااف والله,negative,negative,negative,negative,negative,negative,negative,negative,negative
هادي مشي من الامة د مولاي محمد(ص) واقلا يهودية اونصرانية مغربية اعود بالله من الخبت والخباءت,negative,positive,positive,negative,positive,negative,positive,negative,negative
ميمكانش الفيزازي أشوف فيك شوفة 1 حيت نتي مزويناش نتي خايبة,negative,negative,negative,negative,negative,negative,negative,negative,negative
راها خرات سيرو ديرو معاها استجواب / واش من نيتكم ياك صافي دارو الحلال الله اسهل علييهم كاينين بزاف ديال ليكوبل صغار مزوجين و تا واحد مسايق ليهم الخبار علاش زعما هادو بالضبط و زايدون اولدو ولا اموتو حنا مالنا خليهم اعيشو حياتهم كل واحد حر,negative,negative,negative,negative,negative,negative,negative,negative,negative
علاش الكار مجاش من فاس ههههههه سول جدودك إعاودو ليك ههه🐏,negative,negative,negative,negative,positive,negative,negative,negative,negative
راه المغرب كامل مزوج وحتى واحد ما عارف وانتما   شوهتوا روسكم دخلتوا لهاذ المتاهات  سيروا تستروا  .تزوجتوا الله يسهل عليكم  لاش كتبقاو تهدروا علاش كتقلبوا,negative,negative,negative,negative,positive,negative,positive,negative,negative
سؤال لخص يتطرح هوا شكون ماعمرو ماتضرر من تأخر لقطار باش تقدر تعرف شحال,negative,negative,negative,negative,positive,negative,negative,negative,negative
مفهمتش مرة تتقولو تزوجتو ومرة غير خطوبة ودوك تصاور الي منزلين ناعسين مع بعضياتكوم,negative,positive,positive,positive,positive,positive,positive,positive,positive
الجزاءر هي الاولى في الدعارة اوراه قتلكم غير جوع اوحنا بزاف عليكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
واش من نيتكوم هه الله ارد بيكوم شعب مشى فداكشي هههه😒😒,negative,negative,negative,negative,positive,positive,negative,negative,negative
هوما ألي خاصهم يتحاسبو أو يمشيو للحبس ماشي المواطنين,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله اينعلكم ارباعة الشفارة الشلاهبية شوهتو بريوسكم ليشا هاد شي ايقول مقاتلين على مصالح الشعب و البلاد و انتوما كل مقاتل على بلاصتو  اكروش الحرام هادو غي دنوب الشعب,negative,negative,negative,negative,negative,negative,negative,negative,negative
كون كانت لحمية كيف زماااان حتى واحد مايفكر يتكرفص على العباد حينت زماااان ياويل لي يتجرء على حكرة شي مواطن كانوا الرجال تيقومو بالواجب مع العلم ان رجال الامن لي موجودين اليوم اكثر منهم فزماااان كنا تنخرجو ولا تنبيعو ونشريو وعارفين راسنا محمييين,negative,negative,negative,negative,negative,negative,negative,negative,negative
شوفو كيف دير اديه بغي وري ساعة بحلة عالم ما عندها ساعة الله ستر هدي وسخ تاع اخر زمن,negative,negative,negative,negative,negative,negative,negative,negative,negative
لي قال كبووور قفزتييييناااااا ههههههههههههههههه بنادمين هههههههه,negative,negative,negative,negative,negative,negative,negative,negative,negative
وحنا مالنا تفووووو على شعب كيموت على الجراثيم ولاش فارعين لينا بيهم راسنا تقول هوما اول وحدين تزوجو على الكرة الارضية و بنت عمي راه تزوجت على 15 عام موصلت 19 تلقاتها ولدات و سالات و نتوما 2 براهش معندهم تا تربية كيف ناس باغين ديريهم لينا مشاهير بزز,negative,negative,negative,negative,negative,negative,negative,negative,negative
هذا وزير الخرطي واش دخله في المغرب ،كل بلد ربي عطاه رزقه,negative,negative,negative,negative,negative,negative,negative,negative,negative
حنا ديما مرحبا عطيونا لعصى نهار لعبت راجا تما و حنا مرحبا و ألف مرحبا,negative,negative,negative,negative,negative,negative,negative,negative,negative
وناااااري اش من زواج واشمن ولاد هما مزال متيعرفو يهضرو مزال ميتيعرفو حتى فين ينعسو وجالسين خطوبة وزواج واش هادي غادي تربي ولا هو داير لداك شعكوكة هاكداك غادي يربي كيف غادي يكون ولدو منين باه هاكداك سيرو قراو وتقفو وكونو مستقبلكم ونتا غادي تكون ليها وهي ليك غي متزربوش,negative,negative,negative,negative,positive,negative,negative,negative,negative
لعنة الله على طبون مكم يا الصحافة ديال الزوامل يا ديوتي يا ولد العاهرة كتضحك على راجل قد باك نهار نتلاقاك فالزنقة نهرس لمك هداك لميكروفون على راسك,negative,negative,negative,negative,negative,negative,negative,negative,negative
الله ياودي انتينا نقيقيا عليها باينه عليها غير بنت الهنديه غير سي لفيزازي الله يهديه عزيز عليه شوك الهنديه المضروبه,negative,positive,positive,negative,positive,negative,positive,positive,positive
حشمت والله دبا هدو هما الملاعب لي غنظمو بهم كاس العالم دير بحال الصحن ديال سكسو لي عندنا فالدار,negative,negative,negative,negative,negative,negative,negative,negative,negative
هدا هو. الجواب.على وزير المرض الشعب خوا. وهو.  كغطي على.  الفشل.  ديلوا,negative,negative,negative,negative,negative,negative,negative,negative,negative
هاد البراهش صدعونا تقول غي هم لي تزوجو مكيعرفو حتا يهضرو او راسو داير فحال السدرة زواج ديال اخر الزمان,negative,negative,negative,negative,positive,negative,positive,positive,negative
سير يولد للقحبة مامشيتي تخليتيها كم هاد الشعب او باقي تتهدر الكلب,negative,negative,negative,negative,negative,negative,negative,negative,negative
سير الشفار الناس  كتنعس فشرارع وكيكلو من الطوارو ديال الزبل وفقرتي الشعب وسرقتي لملاير ومزال كتقلب عل تقاعد الله يخد فيك الحق,negative,negative,negative,negative,negative,negative,negative,negative,negative
هههههه الى تبعتوا مدراسة تاع المخنز عفوا المخزن عمركم تفلحوا هههههههه😄😄😄😄😃😃😃😃😂😂😂😂😂,negative,negative,negative,negative,positive,negative,negative,negative,negative
اش جاب تارودانت لمراكش أي خرية لصقوها فمراكش تفووو على القحبة تمكم,negative,negative,negative,negative,negative,negative,negative,negative,negative
اللا كانو لعفيفات أخي مخصهمش يمشيو التيران ماشي ليدارت الحجاب راه عفيفه حتى هو ولا موضه 😕,negative,negative,negative,negative,positive,negative,negative,negative,negative
فين كم المسلمين واش ماكايناش الرحمة فقلوبكم. يا ربي معنديش الجهد باش نساعد هاد خونا فالإسلام .حسبنا الله ونعم الوكيل حسبنا الله ونعم الوكيل,negative,negative,negative,negative,negative,negative,negative,negative,negative
كاين دليل اخر هو ان دزاير اموتو على الزطلة المغربية، يمكن اكبر زبائن لول,negative,negative,negative,negative,positive,negative,negative,negative,negative
عتعرفو غي تمارسو جنس.       ماكتعرفوش تعملو احتياطات.   فدحتونا,negative,negative,negative,negative,negative,negative,negative,negative,negative
عيب نكونو قدام 40 أو 50 ألف متفرج والمبارة كلها وحنا راجعين اللور ...اش تقول في هاد النقطة الاخ العلالي...,negative,negative,negative,negative,negative,negative,negative,negative,negative
هديك الكامرة ديرينها غير ديكور واش خوفهم لمشرمل كون كتفوه 4 اشخاص اتصلو بالامن ناس كلهم شاهدين اديوه اتربا هاد الشي لي خصو اكون المغاربة اعزيز اعليهم لفراجة,negative,negative,negative,negative,negative,negative,negative,negative,negative
واسيرو شكون مسوق ليكم حملو ولا موتو شكون نتوما بالسلامة,negative,negative,negative,negative,negative,negative,negative,negative,negative
لبرلمنين تدافعو عليهم اولاد شعب تقهرو فيهم اشكون خرج علا تقاعد من غيرك,negative,negative,negative,negative,negative,negative,negative,negative,negative
أشمن بطولية الله إمسخكم مكايفوتو 4 تمريرات و الحكم حيد لهم ضربة جزاء,negative,negative,negative,negative,negative,negative,negative,negative,negative
رٱيي على جلالة الملك ان يطرد هؤلاء كلهم لانهم لا ينفعون بل يضرون البلد في ميزانيته وتسييره  والله سوف تسيير البلاد على ما يرام,negative,negative,negative,negative,negative,negative,negative,negative,negative
سعداااااااااااتك أختي عندك هاد المشاكل كلها ومكحلة العينين ونتف الحجبان,negative,negative,negative,negative,negative,negative,negative,negative,negative
و الله ينعل ليك الوالدين القردة عيتي تشوشي عليهم و دبا يدك فيه بصحتنا الكبيييدااا وااااه يا الكعيدااا,negative,negative,negative,negative,negative,negative,negative,negative,negative
غطاصبك خوك اوحنا مالنا؟؟؟  اولاش كتعاود فيه مزال    عزيز علكم شوها،  شعب المكبوت  تفوووو,negative,negative,negative,negative,negative,negative,negative,negative,negative
ههههههه نن مخدامش داكشي ابنتي لبوشون باين غير حافضي عليه الا باقي عندك,negative,negative,negative,negative,negative,negative,negative,negative,negative
حسبنا الله ونعم الوكيل فهاد الناس الا متيعرفوش الله,negative,negative,negative,negative,positive,negative,negative,negative,negative
سدي بيه ترمتك حتا هي ماتنسايهاش تفو سلعة الشينوا وتريكت سعودية يخ منكم,negative,positive,positive,positive,positive,positive,positive,positive,positive
